row_id,noise_distribution,slope,m,k,all,partition,random_1,random_(10*km),random_1000
39b2341d-a70d-4f10-80d0-07bd6d057b7d,beta(2-2)-mirrored,1,3,5,-0.26010002367451857,0.006632997809498997,0.13793679726872432,0.002089868825920216,-0.00034752504152057995
243820d6-d99a-497c-8c06-491fdef02201,beta(2-2)-mirrored,1,3,20,-0.022829615561958366,0.0013358463871337989,-1.1469366275723323,-0.00025716283658100414,0.00047832310679254975
e0570560-911a-44c7-a2f1-9ebcf3eb81b2,beta(2-2)-mirrored,1,3,50,-0.030810525435826294,-0.006575517911085987,1.2144729815604722,6.081724671838651e-05,-0.0008633109970528352
eb87ce09-88fb-43ab-ae57-a8114d8ccb84,beta(2-2)-mirrored,1,3,100,0.03533898409855001,-0.005241018845199841,-0.2644429494254893,1.3509454526383635e-05,0.000675699138276073
38c0de1c-e977-42c2-9ad2-f1c4bdc70f89,beta(2-2)-mirrored,1,10,5,0.09966111701278847,0.02340943647311383,0.21779477797237523,-0.00043780161978551613,0.00041966748989935576
ce90cbff-c862-4706-8ac1-4ec04b8a18ec,beta(2-2)-mirrored,1,10,20,-0.036768243529078544,0.005111633219712738,0.10128366452088272,0.00014819989535541644,-0.00013411707838699438
9c928aa9-6b71-4fe9-a651-ed4e23455441,beta(2-2)-mirrored,1,10,50,-4.20125111232697e-05,0.01304878140112441,-0.1570330982841605,4.705631084750417e-05,-0.00012251831179466155
cb5133bf-ef24-4f7c-9cf0-701983d52aec,beta(2-2)-mirrored,1,10,100,0.00948804501086225,0.0005970486023356703,0.04112160257226516,-8.531451496692074e-06,-5.11438183066204e-05
59b4d441-05ba-4ef7-bbb5-f96e5896f0c8,beta(2-2)-mirrored,1,20,5,0.044064797810635464,-0.02597898153050157,0.19854441769835118,0.00025978142206450894,-0.0002274589374863245
7da7a1bf-378f-4e64-9e19-1e9f4821549f,beta(2-2)-mirrored,1,20,20,0.01867149957534954,-0.01629947341047032,0.14324941902435084,-5.291371163772263e-05,0.00010348765231427137
b22bcd0b-49d1-4201-92c1-10113f598c33,beta(2-2)-mirrored,1,20,50,0.029907625824863223,-0.0014327220119719555,0.2572604006045306,-2.2566190309269984e-05,-3.179508975714729e-05
baec1ced-a384-409e-b850-56f4d73ecd8c,beta(2-2)-mirrored,1,20,100,-0.007957242626267257,-0.0023216090975582415,-0.05202071839785408,-1.988702747978896e-05,0.0001697219947477957
542aa7d9-bfd0-42f9-a0c1-01a824e5f103,beta(2-2)-mirrored,5,3,5,-0.10367078756228731,-0.3723915564474183,-0.4903022266909518,-0.003940217320095973,-0.003940217320095529
ce5cbfbb-0f7b-439d-9d6d-652e309b01bf,beta(2-2)-mirrored,5,3,20,-0.0003579334413615354,-0.035455146865501774,-2.562717653231312,-0.001186895300433477,0.0004088320081325758
7bc4a145-c11f-42cd-8cb1-9114fd6f0a04,beta(2-2)-mirrored,5,3,50,-0.05546229009713807,-0.004597318638005499,-0.18499869726947926,0.0004847711774549346,0.00011182843606521997
2e4dc2f5-08d2-4eb6-a8c2-792da15bcecc,beta(2-2)-mirrored,5,3,100,0.011755216366459237,-0.01066662307980848,0.15799057796249305,-9.57448322736476e-05,-2.2346148377261343e-05
d3af82b8-c47f-4aca-8544-3438b481efc9,beta(2-2)-mirrored,5,10,5,0.05787389361870435,0.01826931285512313,0.33975721590503827,1.6580263467069756e-05,8.941381682037175e-05
4a6d6e86-31d1-405e-9855-93722250f6e0,beta(2-2)-mirrored,5,10,20,-0.016543510216694257,-0.003138560182242678,0.08621859008073218,-0.0002133231005313485,0.0004931760734133706
cb662d29-af4d-4015-91f5-8f12cfcc02a0,beta(2-2)-mirrored,5,10,50,0.007711282550374565,-0.008036775856499867,0.28749227946883016,-1.1134546891389263e-05,0.00025358030088273864
5019ba2e-915a-4df7-9a53-795b9bab41c4,beta(2-2)-mirrored,5,10,100,-0.0022926262198942754,0.000842058276268709,0.07136032071372167,-1.8243926275876565e-05,-0.0004931787963314838
7f298290-a1fe-40d5-bcd7-4e567d735d30,beta(2-2)-mirrored,5,20,5,-0.07971606536167242,0.0023314737616407996,0.10067310601681134,8.682598567644195e-05,5.659179714045948e-05
2f824c65-eb33-463f-8e9f-7c1a02b7f5b7,beta(2-2)-mirrored,5,20,20,0.04114492398718063,-0.009744823445960171,0.28776349828791753,0.0001120935070844098,0.00028648045036178127
da2eea03-d790-4093-9ab5-e322f85b7fb7,beta(2-2)-mirrored,5,20,50,-0.005437115783742147,0.006120296637572062,0.13434418258405256,-3.619224576745239e-05,2.9523502154127357e-07
49b51915-204f-45c4-8d87-b72b7c239c3e,beta(2-2)-mirrored,5,20,100,0.0050688681003286905,-0.0002289921189567723,0.13546399086378935,9.466586154971424e-07,-3.453235799888432e-05
0b5de49e-1b9f-4a6f-863a-7bb20871f5b4,power-law(2)-mirrored,0,3,5,-0.15619981299284608,0.15941046182840699,0.3338839173367778,-0.0015669257338894182,-0.0015669257338894182
25149f11-733b-4d7d-899a-3d8326156b16,power-law(2)-mirrored,0,3,20,0.05204168286062372,0.04851456262500134,0.6206916808210874,-0.00013992502537407692,-0.0001541056236983307
4378b1ef-af97-415b-9d01-4782dbe3c470,power-law(2)-mirrored,0,3,50,0.010789177979766498,0.03468547876577355,0.16378435239351877,-1.2044906560509938e-05,0.0010301277791041064
9226b6b1-125a-46cc-8cd9-3381402a9e1b,power-law(2)-mirrored,0,3,100,-0.007733931887039148,0.007809429939070078,0.6453051819412642,1.5123712987036297e-05,0.0005308421820070519
0cb9922c-0f75-4b55-b1c7-4edeed7cedbf,power-law(2)-mirrored,0,10,5,-0.10909709638828576,-0.01356839198311044,-0.021689094978622907,-0.0009323830109648629,0.0002602364345461053
2b883f2d-2099-40b7-b732-d5e7675310d4,power-law(2)-mirrored,0,10,20,-0.07047309585942252,0.007260370111696446,-0.1401085410595662,-0.0004979376520136223,0.0001286941880836081
e58d3f00-b385-40b1-932d-43fe421786ba,power-law(2)-mirrored,0,10,50,-0.0063245071247952315,-0.0018989014415631313,0.13570375802283255,-0.0001143743216201476,0.00012989747963371764
5d8c5774-2fc7-428b-8d91-0c8043b80edc,power-law(2)-mirrored,0,10,100,0.03392140176874547,-0.0021392031295561914,-0.23226523918248332,4.309458820020429e-05,-0.0003016877445701045
a382a25b-f7aa-49f6-b8eb-3184fef1c5ad,power-law(2)-mirrored,0,20,5,0.14623426633138242,0.04550600444541327,0.3424722067715852,-0.00046450965767382175,-0.0009786763186321844
f259e305-da85-496c-8f54-d25bc16488f2,power-law(2)-mirrored,0,20,20,0.004747454912769437,0.009437393332410275,-0.16754874705884315,-6.668409048241064e-05,0.00016194496277249781
cae47771-6d84-4bda-932b-ee8f3ac80a0a,power-law(2)-mirrored,0,20,50,-0.03120808553815995,0.0037943586771932575,-0.041353349729786354,-1.0063556519412519e-05,1.9232217253693437e-05
4989f99c-be9b-4239-b0df-dc2ca4b3ace6,power-law(2)-mirrored,0,20,100,0.007353236487290423,0.003252240218900114,-0.048055895944200455,7.375919100702233e-07,-7.793887948180124e-06
1a774d11-db79-415d-9027-2deb1c4697c3,power-law(2)-mirrored,1,3,5,-0.08143865011465179,-0.30926724246679027,-0.8916096121083911,0.00021320102460276047,0.00021320102460231638
bc2052ff-478e-4f5c-8695-756b6b51fbca,power-law(2)-mirrored,1,3,20,0.0984863612724707,0.18097371662101136,0.8586681163375112,-0.0005281572941854829,0.0024073333267364827
f4b92d6e-75e0-4cc3-b47a-be726f11d1d7,power-law(2)-mirrored,1,3,50,0.127510919043672,0.02784713643702913,-1.308631029867466,0.0004927595862086465,0.0023832181632181815
749d5714-7a90-4536-926b-b252042553ce,power-law(2)-mirrored,1,3,100,-0.024083227616988563,-0.003437999438826611,-0.05683240740761947,-0.00017109606064513727,-0.002243965202858522
cbefd48f-3e91-4a67-9ba3-54e096fa07e1,power-law(2)-mirrored,1,10,5,0.008871124038490288,-0.10697141572770062,0.2973631147559156,-0.0002252167279953518,-0.0001842713128860085
3e7c1bc5-2b6f-4f7b-ac47-177bd46c2d44,power-law(2)-mirrored,1,10,20,-0.05869254357900601,0.002800686653442269,0.5356688813718322,0.000226554102886415,-0.00013972715027910088
5436d233-4837-4462-9b5b-d386a215009e,power-law(2)-mirrored,1,10,50,-0.014132049047524325,0.0037479856779542575,-0.19784086746891122,-1.4184656733681744e-05,-0.0003500635928869733
5aa4d0df-dae4-4c78-8779-7f1176bbc8ba,power-law(2)-mirrored,1,10,100,-0.007262593371749615,-0.006659392297295175,-0.13849979783968722,-1.7464474104111893e-06,0.0020110959614060286
6e85c69e-7db3-48e9-97b0-e56a66585cc2,power-law(2)-mirrored,1,20,5,-0.03503169288506987,0.015754792091351666,0.13891122162589992,0.0001392549173624552,-5.28192111015624e-06
32411c86-1c5a-40fa-8b28-177da69d564b,power-law(2)-mirrored,1,20,20,-0.028836554061235795,-0.012858612983018991,0.004203685938267893,-7.531349687678324e-05,-0.0005062959485643836
e5bc7901-deb9-4121-b586-b2b6761d0cea,power-law(2)-mirrored,1,20,50,0.00733292708627363,0.0032525735431059855,-0.035268101771786575,1.6881606751950606e-05,0.0001796880495126829
06589f79-6de1-4696-a1e2-5f31355f4ab7,power-law(2)-mirrored,1,20,100,-0.021492219437988597,0.004628008832674946,-0.2079463197253385,2.4055151732753355e-05,0.0004998529412505448
9fbe72ef-43e5-4511-a69b-ead1988160e2,power-law(2)-mirrored,5,3,5,-0.17757337697885633,-0.18164791136576675,0.34815375007376526,-0.001852918012633431,-0.0018529180126325429
c001069d-f16f-404f-b0f4-80460832c7fb,power-law(2)-mirrored,5,3,20,0.0402684358741664,0.01067690872767324,0.17407098177525399,-0.0007771531052367386,-0.0022049324256330216
deacb0fe-3dcf-44ea-82c1-6c493ce2d546,power-law(2)-mirrored,5,3,50,0.009371374034077729,0.02419487906412332,-0.2647143660680591,-0.0011757991649439248,-0.0004454201141088632
fd21bf34-94fe-4211-9608-f05ad8f517ac,power-law(2)-mirrored,5,3,100,-0.016323601668067456,0.0020833463600258284,1.3491464452436883,-5.220518092952098e-05,0.0009457279635702726
23dd3479-c03f-4df5-b347-dc05e2975814,power-law(2)-mirrored,5,10,5,-0.22831600655605166,-0.0038844907629204117,0.152078946118698,0.00028206807076602836,0.0006682913058737583
b5f6708c-a75c-49eb-9036-a601da4c6e96,power-law(2)-mirrored,5,10,20,-0.04241062106139282,-0.02664610557409075,0.2198860611686242,-0.0004073782249568725,0.00015080355575514126
2a278c41-c7fe-4542-9e7d-3e6b94c28091,power-law(2)-mirrored,5,10,50,0.04060876227103791,-0.0038598353856659218,-0.19918049247980685,7.914696190935988e-07,0.0002780647577278472
9f93a117-6942-4fa0-9f08-b26662ceff89,power-law(2)-mirrored,5,10,100,-0.023425743671724064,-0.0019598112029459713,-0.5981846173715479,-2.3847104597241042e-05,-0.0001628167529534874
fd6d7fbb-0683-45af-8975-ae7f39bf5982,power-law(2)-mirrored,5,20,5,0.004431266770904885,0.0297958807099179,0.05935937789859591,4.9032463693921e-05,8.471730730136295e-05
8e1b2b63-1d76-4529-8225-0660c020d924,power-law(2)-mirrored,5,20,20,0.005369603416864266,-0.006981081721963822,0.09208373171469725,5.59765571672699e-05,3.4503781938033384e-05
884e4fd7-e135-4f26-b22b-548612da9cf2,power-law(2)-mirrored,5,20,50,0.05696076134828393,0.0035770509946005113,-0.025546531867955746,3.973391371259183e-05,8.801729496799027e-05
ca833da5-4db0-4f1e-a3e7-c738e263c2e2,power-law(2)-mirrored,5,20,100,0.01305425023272029,-0.0006551427460856907,0.2655366665470684,-4.753691692727102e-06,0.001023152405057015
12756f37-ae7e-40a8-9533-9d03faa07816,"uniform(-1,1)",0,3,5,0.11133814937237854,0.0144570467028802,0.4758619523870522,0.000820347929805898,0.000820347929805898
